Leaf_Wetness,Drought,Precipitation,Relative_Humidity,Soil_Moisture,Solar_Power,Temperature,Wind_Speed,AcresBurned
0.251953126,-1,0.001878781,70.90446123,0.431394209,64.91830441,24.46915467,9.943948662,52
0.156494141,-4,0.145234848,52.23805765,0.053924276,8.114788051,20.59614433,20.01799358,50
0.144561768,-4,0.018154356,56.50475721,0.198740535,3.689348506,23.82451804,15.2522492,50
0.018070221,-4,0.002269294,37.98809465,0.024842567,23.32366856,20.06556476,13.93153115,40
0.002258778,-3,0.214033662,46.42351183,0.003105321,2.91545857,25.44569559,16.86644139,40
0.000282347,-4,0.183004208,75.95293898,0.343263165,8.264432321,20.13071195,30.12080517,40
0.125035293,-3,0.710375526,67.14411737,0.340157896,33.50805404,25.54133899,13.99010065,38
0.015629412,-3,0.315046941,43.95551467,0.042519737,4.188506755,21.80516737,10.13626258,35
0.001953676,-4,0.039380868,44.85693933,0.463689967,7.261063344,27.43814592,9.942032823,35
0.12524421,-4,0.968672608,52.40711742,0.269086246,0.907632918,24.37976824,14.1802541,30
0.015655526,-4,0.141084076,40.97588968,0.154510781,340.6509541,24.50997103,14.86003176,30
0.001956941,-4,0.01763551,36.94698621,0.019313848,748.3188693,32.48874638,14.49500397,30
0.000244618,-4,0.002204439,45.16837328,0.056039231,839.5773587,28.8860933,16.9493755,26
0.125030577,-3,2.461525555,68.52104666,0.236379904,104.9471698,24.64826166,11.84367194,25
0.640628822,-3,0.656440694,81.72763083,0.248297488,14.89339623,20.46853271,12.51795899,25
0.580078603,-3,0.082055087,71.24095385,0.219537186,1.861674529,21.20856659,11.31474487,25
0.072509825,-4,0.010256886,51.41761923,0.210692148,580.8077093,22.28857082,15.98934311,24
0.009063728,-4,0.001282111,48.5397024,0.189086519,315.1884637,26.92357135,13.58616789,23
0.001132966,-4,0.000160264,45.9049628,0.116510815,39.39855796,28.57794642,11.83577099,22
0.125141621,-4,2.00E-05,34.03812035,0.041938852,4.924819745,22.4347433,14.19197137,21
0.015642703,-4,0.025002504,68.06726504,0.060992356,29.10310247,21.65434291,14.52399642,21
0.251955338,-4,0.003125313,61.27090813,0.333249045,3.637887809,20.91929286,16.89049955,20
0.781494417,-4,0.000390664,54.99636352,0.279156131,0.454735976,27.51491161,12.62381244,19
0.097686802,-4,4.88E-05,38.96204544,0.034894516,0.056841997,34.57686395,11.94047656,18
0.01221085,-4,6.10E-06,64.17025568,0.197861815,603.7446052,22.47210799,15.60505957,16
0.001526356,1,7.63E-07,37.84628196,0.746982727,976.3930757,18.0715135,18.45063245,0
0.625190795,-2,0.047500095,74.96828524,0.093372841,122.0491345,18.00893919,19.15632906,132127
0.078148849,-4,0.005937512,37.39603566,0.074546605,424.1936418,24.2761174,16.65704113,48019
0.009768606,-2,0.000742189,58.96200446,0.253193326,394.4117052,22.59701467,11.46963014,46344
0.001221076,-4,9.28E-05,36.63275056,0.066399166,49.30146315,26.89962683,15.15870377,36274
0.000152634,-4,1.16E-05,31.30409382,0.082424896,706.1376829,27.17495335,11.24483797,33867
1.91E-05,-2,1.45E-06,26.23801173,0.113928112,624.1922104,22.92186917,16.18060475,29322
2.38E-06,2,1.81E-07,76.36725147,0.162741014,626.0615263,19.07773365,16.99757559,12518
2.98E-07,-4,2.26E-08,49.90840643,0.020342627,78.25769079,24.67221671,20.38719695,8110
0.250000037,-3,2.83E-09,62.4010508,0.127042828,9.782211348,20.95902709,12.69839962,7609
0.031250005,-4,0.16375,48.85013135,0.191130354,272.2727764,18.55737839,18.33729995,7474
0.003906251,-4,0.02046875,34.61876642,0.023891294,34.03409705,28.2821723,11.44216249,7050
0.000488281,-4,0.002558594,29.4398458,0.106611412,476.5042621,32.89777154,13.16777031,5731
6.10E-05,-4,0.000319824,30.10498073,0.466951426,93.91303277,31.27472144,12.84597129,5646
7.63E-06,-4,4.00E-05,30.18812259,0.511993928,46.0891291,31.07184018,12.80574641,5646
9.54E-07,-4,0.187504997,42.73601532,0.063999241,6.261141137,15.10898002,12.4757183,5443
1.19E-07,-4,0.023438125,30.69200192,0.007999905,0.782642642,24.0886225,9.734464788,4824
1.49E-08,-2,0.237929766,34.17400024,0.374749988,10.11033033,22.06107781,21.4918081,4474
0.500000002,0,1.470991221,57.45925003,0.222218749,1.263791291,16.72013473,10.06147601,4347
0.0625,-4,0.183873903,45.88240625,0.097777344,715.8954739,27.46501684,13.4451845,3929
0.0078125,-4,0.022984238,63.01030078,0.057847168,362.5119342,18.67062711,26.36814806,3876
0.000976563,-4,0.00287303,26.4137876,0.007230896,683.0639918,31.10882839,10.99601851,2944
0.00012207,-4,0.500359129,34.86422345,0.399903862,101.995499,22.25110355,15.43700231,2860
1.53E-05,-4,0.062544891,34.38302793,0.267612983,83.93693737,17.13138794,13.01712529,2652
0.125001907,-4,0.180318111,41.87287849,0.205701623,10.49211717,19.99142349,13.27714066,2575
0.015625238,0,0.022539764,35.80910981,0.206837703,116.2990146,27.98642794,8.497142583,2520
0.001953155,-4,0.00281747,22.83863873,0.137854713,626.4248768,24.98580349,24.83714282,2304
0.000244144,-3,0.000352184,24.47982984,0.066606839,588.2281096,35.16072544,13.02964285,2241
3.05E-05,-4,0.046294023,43.02247873,0.008325855,73.5285137,24.07009068,7.341205357,2100
3.81E-06,0,0.005786753,24.14030984,0.146915732,30.75356421,33.07126133,10.03015067,1785
4.77E-07,-4,0.000723344,41.69253873,0.098239466,3.844195527,25.62140767,16.65376883,1547
5.96E-08,-4,9.04E-05,44.24906734,0.123279933,473.4180244,26.10267596,21.6817211,1246
7.45E-09,-2,1.13E-05,67.65613342,0.077909992,475.9022531,25.08783449,9.872715138,1245
0.125000001,-4,1.41E-06,67.15701668,0.037863749,59.48778163,23.53597931,9.946589392,1109
0.140625,-4,0.050000177,40.11962708,0.011732969,7.435972704,24.76699741,14.44332367,1080
0.017578125,-4,0.006250022,45.56495339,0.061216621,413.7669966,25.68337468,10.88041546,850
0.002197266,-3,0.000781253,31.90811917,0.068777078,169.2583746,27.78542183,9.710051932,710
0.000274658,-4,9.77E-05,35.2510149,0.216847135,21.15729682,18.48567773,14.47625649,650
3.43E-05,-4,1.22E-05,57.90637686,0.166730892,277.5446621,28.46070972,8.534532061,599
0.875004292,0,2.480001526,90.83829711,1.137341361,34.69308276,26.50758871,16.42931651,554
0.109375536,-4,0.310000191,35.52978714,0.19591767,92.59913535,34.52594859,15.95366456,550
0.013671942,-1,0.038750024,28.22872339,0.109989709,11.57489192,31.70324357,11.39420807,518
0.001708993,-2,0.004843753,24.26609042,0.129998714,7.97186149,32.27540545,12.86177601,464
0.000213624,-4,0.000605469,44.8582613,0.086874839,0.996482686,26.54692568,12.657722,450
2.67E-05,-4,7.57E-05,37.03228266,0.064484355,652.2870603,30.18086571,12.89471525,441
3.34E-06,-3,9.46E-06,31.67903533,0.163310544,343.2108825,24.64760821,11.94933941,400
4.17E-07,-3,0.022501183,28.83487942,0.115163818,714.2013603,27.24345103,7.943667426,395
5.22E-08,-4,0.002812648,38.54185993,0.014395477,114.15017,19.06793138,18.09295843,380
6.52E-09,-2,0.000351581,35.96773249,0.028424435,855.1812713,28.94599142,13.0616198,372
8.15E-10,-4,4.39E-05,36.84596656,0.054303054,595.2601589,28.99324893,15.82020248,360
1.02E-10,-2,5.49E-06,50.49324582,0.069287882,75.75751986,24.13665612,16.80252531,341
1.27E-11,1,6.87E-07,33.02415573,0.132160985,194.81969,30.84208201,17.65031566,310
1.59E-12,-3,8.58E-08,37.90301947,0.079145123,854.1024612,26.33026025,12.28128946,304
0.125,-4,1.07E-08,46.68787743,0.00989314,106.7628077,26.71628253,13.19766118,300
0.015625,-4,0.028750001,46.86098468,0.031736643,167.645351,22.35203532,18.76220765,278
0.001953125,-3,0.00359375,33.07012308,0.08871708,363.2431689,27.78150441,18.63277596,277
0.125244141,-4,0.305449219,43.09626539,0.088839635,45.40539611,24.47268805,19.31659699,248
0.015655518,-4,0.038181152,32.14953317,0.011104954,657.7506745,25.93408601,19.92707462,221
0.25195694,-4,0.004772644,72.66869165,0.001388119,103.8563343,23.49176075,18.24088433,215
0.031494617,2,0.000596581,35.02108646,0.256923515,405.5820418,24.63647009,18.53011054,215
0.003936827,-3,0.043824573,40.76513581,0.089615439,487.2227552,25.80455876,27.00376382,211
0.000492103,-2,0.005478072,52.50814198,0.13970193,242.0028444,21.52556985,15.95047048,210
6.15E-05,-4,0.000684759,38.27601775,0.028837741,142.1253556,27.32819623,13.89380881,188
7.69E-06,-4,8.56E-05,47.62200222,0.060854718,17.76566944,12.56602453,18.5867261,176
9.61E-07,-1,1.07E-05,64.62775028,0.36685684,220.2832087,20.78325307,16.31084076,169
1.20E-07,-4,1.34E-06,40.85346878,0.070982105,50.94790109,27.72290663,11.8138551,158
1.50E-08,-4,0.255000167,73.4941836,0.068872763,86.40598764,18.27786333,13.23923189,156
1.88E-09,-3,0.031875021,45.48677295,0.042359095,11.91324845,24.32223292,10.42990399,150
2.35E-10,-4,0.003984378,58.61084662,0.005294887,1.489156057,26.21527911,8.003737998,150
2.93E-11,-3,0.654248047,73.48885583,0.000661861,382.5236445,17.06440989,15.27546725,150
0.25,-2,0.081781006,46.53610698,0.089082733,47.81545556,30.00805124,11.10943341,147
0.03125,-4,0.010222626,37.54201337,0.201260342,639.8269319,30.9260064,11.46367918,145
0.75390625,-4,0.001277828,73.06775167,0.099657543,79.97836649,22.3532508,12.2704599,139
0.094238281,-4,0.000159729,31.67096896,0.012457193,420.2847958,29.70665635,15.95880749,138
0.011779785,-3,0.178769966,56.30887112,0.208807149,590.6105995,22.67583204,13.10735094,132
0.001472473,-4,0.022346246,39.21360889,0.062475894,73.82632493,27.75947901,15.97591887,130
0.000184059,-3,0.002793281,34.45170111,0.050559487,559.8657906,29.18243488,15.32198986,123
2.30E-05,-2,0.00034916,38.95646264,0.229069936,553.6582238,29.01030436,16.60274873,120
2.88E-06,-4,4.36E-05,37.99455783,0.188133742,709.007278,30.56378804,11.21284359,114
3.59E-07,-2,0.903755456,50.58681973,0.081016718,568.6884097,23.02047351,17.63910545,112
4.49E-08,0,0.112969432,30.09835247,0.17387709,71.08605122,30.44005919,12.11738818,103
5.62E-09,-4,0.014121179,31.16229406,0.027609636,8.885756402,27.9050074,20.93967352,100
7.02E-10,-1,0.001765147,29.23278676,0.058201205,604.0982196,31.82562592,14.66745919,100
8.78E-11,-3,0.000220643,44.09159834,0.120525151,295.8247774,26.49070324,14.4959324,100
1.10E-11,-3,2.76E-05,56.02394979,0.066190644,37.86559718,25.74883791,8.71199155,100
1.37E-12,-3,3.45E-06,7.002993724,0.00827383,4.733199648,3.218604738,1.088998944,95
1.71E-13,-4,0.943750431,50.53787422,0.001034229,14.72914996,17.58982559,13.88612487,91
2.14E-14,-4,0.117968804,45.37973428,0.062754279,231.0911437,27.5237282,13.97326561,88
2.68E-15,-1,0.0147461,27.98496678,0.033844285,54.53639297,33.19046602,19.3341582,88
3.35E-16,-1,0.431843263,47.96062085,0.015605536,6.817049121,23.94880825,18.32926978,88
4.19E-17,-2,0.053980408,58.88257761,0.043700692,285.3771311,23.73110103,15.21615872,87
5.23E-18,-3,0.006747551,33.1228222,0.194587586,35.67214139,28.75388763,24.03951984,86
6.54E-19,-3,0.000843444,29.20285278,0.100573448,50.92151767,33.48173595,12.46743998,85
8.17E-20,3,0.05010543,58.5253566,0.228821681,248.8901897,22.48521699,15.93343,85
1.02E-20,-4,0.006263179,41.10316957,0.02860271,56.51127371,28.14815212,15.90417875,84
1.28E-21,-3,0.047032897,40.8003962,0.123950339,7.063909214,25.54351902,17.36302234,83
1.60E-22,-4,0.005879112,26.65004952,0.085868792,617.8954887,34.91793988,17.72037779,80
2.00E-23,1,0.000734889,36.44375619,0.051483599,183.8494361,31.00224248,18.62754722,80
2.49E-24,-4,9.19E-05,34.34296952,0.00993545,400.6561795,28.01278031,13.4784434,78
3.12E-25,-4,1.15E-05,34.60537119,0.001241931,308.9195224,28.60159754,19.44730543,75
3.90E-26,-4,1.44E-06,33.3631714,0.000155241,38.6149403,29.08769969,17.34341318,70
4.87E-27,-4,1.79E-07,56.03289642,0.109019405,564.8768675,20.16096246,14.90542665,70
0.25,-4,0.240000022,82.21661205,0.083377426,98.63460844,15.88262031,12.82567833,70
0.03125,-4,0.030000003,60.22707651,0.010422178,618.8543261,24.77282754,14.40320979,69
0.00390625,-4,1.0075,58.10338456,0.083052772,344.0942908,21.67160344,12.55040122,65
0.000488281,-4,0.1259375,43.25042307,0.031381597,246.0242863,27.50895043,14.08130015,61
0.500061035,-4,0.015742188,64.45630288,0.0517977,30.75303579,24.1636188,23.32266252,57
0.062507629,-1,0.001967773,41.89453786,0.076224712,205.1566295,27.89545235,18.09033281,57
0.007813454,-3,0.000245972,43.49931723,0.101153089,773.6570787,25.18693154,20.5362916,52
0.250976682,-4,3.07E-05,59.48741465,0.108394136,98.15713484,23.68586644,16.25453645,50
0.031372085,-4,3.84E-06,50.58592683,0.013549267,609.6446419,24.72323331,20.14431706,50
0.003921511,-4,4.80E-07,40.09824085,0.048318658,77.08058023,26.21540416,17.59303963,50
0.000490189,-1,0.56250006,47.91228011,0.026164832,213.8350725,23.35192552,17.44912995,49
0.125061274,-4,0.135312508,47.85153501,0.003270604,26.72938407,22.86899069,14.36864124,47
0.015632659,-3,0.016914063,59.84394188,0.000408826,5.641173008,26.59612384,14.32108016,47
0.001954082,-4,0.032114258,41.40549273,0.055051103,0.705146626,26.41201548,12.36513502,45
0.00024426,-4,0.004014282,33.18818659,0.006881388,667.8506433,29.30150193,10.68314188,45
3.05E-05,-4,0.000501785,50.57352332,0.060985173,125.8563304,29.75018774,11.92289273,45
0.125003817,-4,1.005062723,46.93419042,0.007623147,15.7320413,23.28127347,15.76536159,43
0.265625477,-4,0.12563284,51.5042738,0.000952893,1.966505163,25.52265918,12.6331702,40
0.033203185,-1,0.015704105,65.55053423,0.107619112,452.7333131,22.5028324,24.76664627,40
0.004150398,-4,0.021963013,46.73131678,0.087827389,237.4916641,13.51285405,24.78333078,38
0.0005188,-2,0.002745377,29.1289146,0.100228424,766.123958,29.38910676,11.41041635,38
6.48E-05,-4,0.026593172,48.15361432,0.166153553,95.76549475,27.06113834,9.451302044,36
8.11E-06,-4,0.003324147,54.34420179,0.131769194,825.3081868,27.42014229,10.94391276,36
1.000001013,-3,0.000415518,85.05552522,0.067346149,103.1635234,22.60251779,8.505489094,35
0.125000127,-3,5.19E-05,40.73194065,0.152793269,12.89544042,29.77531472,12.97568614,35
0.015625016,-1,6.49E-06,47.35399258,0.085224159,255.3744301,25.19691434,18.88446077,35
0.001953127,-2,8.12E-07,39.90674907,0.07577802,786.2468038,28.99961429,12.6730576,33
0.000244141,-4,1.01E-07,41.15084363,0.009472252,507.6058505,22.13745179,9.234132199,32
3.05E-05,-3,1.27E-08,29.69385545,0.058809032,698.0382313,34.14218147,19.04176652,32
3.81E-06,-1,1.59E-09,45.06173193,0.130601129,687.6047789,28.54277268,11.90522082,32
4.77E-07,-4,1.98E-10,44.43271649,0.108575141,509.1880974,26.74284659,12.1381526,30
5.96E-08,3,2.48E-11,24.29158956,0.525696893,64.14851217,27.81785582,8.017269075,30
7.45E-09,-2,3.10E-12,58.6864487,0.217587112,719.681064,23.40223198,8.152158634,30
9.31E-10,-1,0.20875,58.09830609,0.161698389,625.672633,21.512779,13.51901983,30
0.125,-4,0.18234375,49.08728826,0.036087299,78.20907913,21.51409737,16.82737748,30
0.015625,-4,0.022792969,44.81091103,0.143760912,9.776134891,26.38926217,11.21592218,28
0.001953125,-3,0.002849121,53.25136388,0.080595114,152.2345169,27.54865777,8.414490273,28
0.000244141,-3,0.00035614,45.13142048,0.092574389,25.02931461,29.33108222,12.00181128,26
3.05E-05,-4,0.150044518,53.40392756,0.012321799,48.36616433,21.97888528,13.08772641,26
0.625003815,-4,0.018755565,74.86299095,0.330165225,55.70827054,20.27236066,11.5609658,25
0.078125477,-4,0.002344446,83.52037387,0.374270653,271.4135338,18.88404508,8.632620725,25
0.009765685,3,0.000293056,49.52754673,0.581408832,33.92669173,25.52300564,12.32907759,25
0.001220711,-4,0.562536632,77.65344334,0.167176104,49.71583647,16.9653757,11.7286347,25
0.000152589,-1,0.070317079,42.70668042,0.290147013,367.8894796,28.65817196,13.71607934,24
0.875019074,-4,0.008789635,81.90083505,0.223643377,137.9986849,19.2822715,18.87700992,23
0.109377384,-4,0.001098704,46.80010438,0.053955422,871.3373356,22.13528394,12.29712624,23
0.013672173,-4,0.000137338,56.62501305,0.161619428,703.517167,20.69191049,16.89964078,21
0.001709022,-4,1.72E-05,40.60312663,0.020202428,809.0771459,27.82398881,11.5999551,20
0.000213628,-4,2.15E-06,57.23789083,0.102525304,609.9846432,26.1904986,11.24999439,20
2.67E-05,-3,2.68E-07,26.56723635,0.121190663,76.4855804,24.48631233,31.8437493,15
3.34E-06,-4,3.35E-08,56.59590454,0.352148833,473.5106976,11.54828904,19.53046866,10
4.17E-07,-2,0.025000004,42.22448807,0.118893604,59.18883719,19.98103613,15.12880858,0
5.22E-08,-1,0.173125001,31.50306101,0.014861701,748.2736046,26.44762952,15.96610107,0
6.52E-09,-4,1.080390625,44.05038263,0.001857713,476.9217006,12.70595369,17.39576263,0
0.250000001,-4,0.283798828,58.35629783,0.212107214,59.61521257,15.76324421,19.76197033,0
0.03125,-4,0.035474854,45.25703723,0.026513402,581.7144016,19.35790553,8.170246291,281893
0.00390625,-4,0.004434357,43.61962965,0.003314175,646.9768002,19.80723819,6.721280786,281893
0.000488281,0,0.000554295,27.68995371,0.352289272,156.6596,28.61340477,10.3276601,83733
6.10E-05,-3,6.93E-05,32.58624421,0.120911159,374.69495,32.8016756,12.24095751,81826
7.63E-06,-4,1.033758661,49.72328053,0.242988895,46.83686875,24.02520945,11.18011969,78698
9.54E-07,-4,0.129219833,36.72791007,0.057248612,623.9796086,23.90315118,15.91001496,56556
1.19E-07,-4,0.016152479,35.10348876,0.034031076,696.1224511,23.8878939,16.50125187,56556
1.49E-08,-4,0.00201906,28.85043609,0.016753885,725.4653064,22.82348674,22.73765648,51624
1.86E-09,-4,0.000252382,28.06880451,0.014594236,729.1331633,22.69043584,23.51720706,51624
2.33E-10,-4,0.028781548,24.63360056,0.001824279,303.2666454,30.38630448,18.83965088,48889
2.91E-11,-4,12.14984769,48.96670007,0.100103035,43.68333068,22.37328806,13.42995636,39715
3.64E-12,-4,1.518730962,34.68333751,0.042887879,656.9479163,24.05916101,12.37874455,36807
4.55E-13,-4,0.18984137,32.89791719,0.035735985,733.6059895,24.26989513,12.24734307,36807
5.68E-14,-4,0.023730171,40.44973965,0.022716998,91.70074869,32.05873689,7.218417884,36556
7.11E-15,-4,0.002966271,52.19371746,0.034964625,351.7125936,21.31984211,12.53980224,36523
8.88E-16,-1,0.000370784,77.37421468,0.249245578,325.8390742,21.48998026,10.05497528,28687
1.11E-16,-4,4.63E-05,52.09677684,0.131155697,713.7423843,26.54874753,12.01937191,27276
1.39E-17,-4,5.79E-06,43.6245971,0.085394462,764.117798,30.96859344,10.12742149,21846
0.125,-4,7.24E-07,61.40307464,0.084049308,96.33972475,9.97107418,8.840927686,18900
0.015625,-2,1.350000091,32.65038433,0.199131163,12.04246559,23.94638427,17.94261596,18618
0.126953125,-2,0.210000011,52.60629804,0.094766395,10.8178082,27.10579803,12.817827,18430
0.015869141,-4,0.026250001,35.42578726,0.011845799,1.352226025,22.87572475,19.18972837,17357
0.001983643,-4,0.00328125,41.05322341,0.001480725,0.169028253,18.34696559,16.93621605,15619
0.125247955,-4,1.692910156,56.14415293,0.132435091,542.6711285,23.3808707,10.25452701,13417
0.015655994,-4,0.94161377,39.19301912,0.016554386,67.83389107,26.83510884,8.419315876,12407
0.001956999,-4,0.138951721,48.79912739,0.002069298,8.779236383,19.0293886,15.46491448,10343
0.000244625,-4,0.527368965,32.01239092,0.003008662,405.8099045,23.49117358,18.77061431,9989
0.500030578,-3,0.065921121,58.48904887,0.006876083,50.72623807,24.5738967,11.88382679,9217
0.062503822,-4,1.96699014,43.39863111,0.06073451,211.4032798,24.38423709,9.322978349,8925
0.007812978,-4,0.245873768,28.82482889,0.007591814,658.86291,22.86052964,18.70287229,8417
0.000976622,-4,0.071984221,42.46560361,0.124698977,82.35786375,19.9950662,12.93785904,8094
0.000122078,-3,0.313998028,32.90820045,0.148712372,21.18223297,25.79938328,12.36723238,7697
1.53E-05,-3,1.010499753,42.86352506,0.073339047,2.647779121,33.09992291,8.733404047,7194
1.91E-06,-4,0.126312469,47.08294063,0.069042381,76.93097239,24.23749036,10.70417551,7000
2.38E-07,-4,0.015789059,23.22286758,0.008630298,279.0538715,30.6046863,21.52552194,6309
2.98E-08,-4,0.801973632,28.15285845,0.007828787,96.34423394,24.68808579,18.72819024,6151
0.125000004,-4,0.100246704,39.53160731,0.000978598,12.04302924,18.17351072,25.36602378,6049
0.015625,-2,0.212530838,33.32895091,0.166747325,78.10537866,26.40918884,13.09575297,6042
0.001953125,-4,0.785316355,40.30361886,0.210718416,169.2006723,29.67614861,13.44946912,6033
0.000244141,-4,1.253164544,57.00045236,0.059339802,231.487584,17.23451858,17.51868364,5738
3.05E-05,-3,1.044145568,49.00005654,0.192042475,34.77344801,18.34181482,13.81483546,5247
3.81E-06,-4,0.130518196,39.31250707,0.097630309,599.209181,30.94272685,11.11435443,4736
4.77E-07,-4,0.016314775,33.33906338,0.086328789,864.8261476,25.74284086,12.1642943,4310
0.37500006,-4,0.748289347,51.92988292,0.010791099,108.1032685,20.29285511,12.65803679,4100
0.046875007,-4,0.093536168,38.95373537,0.086223887,13.51290856,30.54910689,9.932254598,4016
0.005859376,-4,2.836692021,32.65671692,0.010777986,1.98911357,35.64363836,12.61653182,3874
0.000732422,-4,0.354586503,29.41958962,0.095722248,609.0861392,28.3804548,13.76456648,3142
9.16E-05,-1,0.044323313,31.0149487,0.123590281,76.1357674,31.57255685,11.32057081,2940
0.250011444,-3,0.005540414,71.56436859,0.029198785,9.516970925,22.05906961,12.84007135,2662
0.031251431,-4,0.416942552,31.98304607,0.067774848,732.5271214,25.2573837,20.40500892,2575
0.003906429,-4,51.65211782,40.29788076,0.008471856,813.8283902,30.98217296,14.21312611,2312
0.000488304,2,6.456514727,38.39973509,0.115808982,812.7160488,20.83527162,10.37664076,2295
6.10E-05,-2,0.977064341,30.62496689,0.060976123,759.9270061,32.41690895,11.2220801,2289
7.63E-06,-1,2.562133043,53.21562086,0.025997015,94.99087576,29.85211362,12.99026001,2269
9.54E-07,-4,0.32026663,46.07695261,0.003249627,266.1238595,21.8690142,14.4737825,2207
1.19E-07,-1,0.143783329,70.55961908,0.146656203,459.8029824,17.83362678,14.08422281,2056
1.49E-08,-3,0.017972916,42.13245238,0.018332025,840.0378728,28.64170335,12.97302785,1816
1.86E-09,-3,0.002246615,38.57905655,0.002291503,887.5672341,29.99271292,12.83412848,1816
2.33E-10,-4,0.457780827,55.54738207,0.000286438,378.6334043,21.37408911,23.17926606,1800
2.91E-11,-4,1.440972603,34.26842276,0.086660805,463.6666755,24.35926114,16.68490826,1749
3.64E-12,-4,0.442621575,48.74605284,0.010832601,57.95833444,21.78240764,16.62311353,1660
4.55E-13,-3,0.055327697,34.03075661,0.004729075,7.732291805,30.13530096,12.79038919,1649
5.68E-14,-4,0.006915962,32.06634458,0.000591134,0.966536476,32.32941262,15.23629865,1626
7.11E-15,-2,0.000864495,47.43329307,0.128698892,271.9208171,30.94117658,14.95453733,1598
8.88E-16,-4,0.000108062,31.87916163,0.016087361,736.9151021,30.79264707,8.619317166,1538
1.11E-16,-1,1.35E-05,47.0973952,0.00213592,195.0018878,23.11158088,11.86491465,1522
1.39E-17,-2,3.105001688,24.2371744,0.16076699,305.050236,19.68894761,15.27061433,1503
1.73E-18,4,0.388125211,40.0046468,0.153345874,42.5062795,26.06111845,17.52132679,1431
2.17E-19,-3,0.048515651,31.41308085,0.019168234,423.9757849,30.88263981,11.14016585,1350
2.71E-20,-3,0.257314456,46.57663511,0.158646029,325.7469731,22.22282998,16.40502073,1350
3.39E-21,-1,0.269664307,33.78457939,0.019830754,62.08087164,30.95285375,8.538127591,1319
4.24E-22,-2,0.649958038,50.03557242,0.051853844,129.247609,28.51910672,11.67976595,1286
5.29E-23,-4,0.081244755,30.65444655,0.006481731,38.43095112,32.93988834,13.42247074,1200
0.25,-3,0.106405594,48.34430582,0.002935216,4.80386889,25.66748604,11.01530884,1088
0.03125,-3,0.343300699,30.99303823,0.000366902,0.600483611,30.44593576,12.25191361,1083
0.00390625,-4,2.195412587,57.34912978,4.59E-05,413.7250605,27.81824197,12.3439892,1044
0.000488281,-4,0.419426573,35.30614122,5.73E-06,51.71563256,34.68978025,13.25549865,1035
6.10E-05,-4,0.943678322,34.61326765,0.066375717,267.9894541,28.36122253,13.51943733,1020
7.63E-06,2,0.11795979,69.58915846,0.350046965,824.8236818,23.08265282,11.90242967,1000
0.125000954,-4,0.330994974,55.92364481,0.210380871,103.1029602,23.8978316,21.23780371,995
0.015625119,-4,0.145124372,55.0404556,0.026297609,306.75037,19.52472895,29.51722546,976
0.00195314,-4,0.018140546,59.35505695,0.191787201,164.7687963,24.50309112,16.81465318,900
0.000244142,-4,0.223517568,60.05688212,0.1052234,109.7460995,27.01288639,17.40183165,867
0.125030518,-4,0.027939696,41.26961026,0.013152925,13.71826244,23.8891108,17.57522896,866
0.015628815,-4,9.274742462,33.17120128,0.054519116,775.2522828,27.48613885,14.73440362,859
0.001953602,-4,1.284342808,31.15890016,0.006814889,317.8190354,22.14826736,17.14180045,821
0.0002442,-2,0.160542851,48.99486252,0.000851861,72.07737942,22.26853342,18.31772506,800
3.05E-05,0,0.245067856,52.43685782,0.183356483,362.5346724,28.30856668,11.92721563,775
3.82E-06,-3,0.030633482,52.05460723,0.02904456,45.31683405,30.08857083,9.840901954,760
4.77E-07,-2,0.525079185,37.5818259,0.26500557,6.202104257,25.67357135,13.16761274,747
5.96E-08,-4,0.065634898,36.33522824,0.073000696,8.637763032,31.58419642,12.13345159,690
7.45E-09,-4,0.311954362,27.44190353,0.009125087,1.079720379,37.63552455,10.26668145,680
9.32E-10,-2,0.038994295,32.05523794,0.044890636,292.809965,34.06694057,7.670835181,670
1.16E-10,-4,0.004874287,37.39440474,0.072236329,397.2387456,33.22086757,12.6713544,630
1.46E-11,0,0.000609286,34.07430059,0.243904541,70.2298432,26.56510845,17.9464193,562
1.82E-12,-2,0.162576161,39.43428757,0.076113068,344.0037304,28.95813856,12.46830241,545
2.27E-13,-3,0.12782202,32.12928595,0.065764133,301.1879663,28.93226732,14.5335378,530
2.84E-14,-4,0.037227753,43.76616074,0.008220517,126.4484958,19.59153341,15.87919223,506
0.125,0,0.004653469,80.95827009,0.225902565,140.481062,16.11144168,13.19739903,486
0.390625,-4,0.000581684,47.41978376,0.028237821,17.56013275,24.57643021,10.13717488,469
0.048828125,-3,7.27E-05,39.87747297,0.069154728,2.195016593,30.12205378,15.61714686,460
0.006103516,-1,0.096259089,42.72218412,0.159019341,29.93687707,32.67775672,8.139643357,460
0.000762939,-4,0.012032386,38.64027302,0.019877418,611.8046096,27.07221959,18.91745542,450
0.125095367,-2,0.001504048,58.08003413,0.232859677,143.9880762,24.47152745,17.90218193,444
0.015636921,-2,0.403938006,57.23500427,0.11223246,318.2360095,26.92144093,18.27527274,429
0.001954615,-4,0.050492251,39.36687553,0.347529057,39.77950119,13.47768012,19.32190909,426
0.000244327,-4,0.081311531,42.28335944,0.053191132,4.972437649,18.05971001,17.91523864,422
3.05E-05,-1,0.193913941,32.74791993,0.152523892,786.9840547,33.01996375,13.61440483,416
3.82E-06,2,0.024239243,30.50598999,0.437440486,370.3105068,27.93999547,20.4268006,410
